0	1	40.561263263225555
0	2	51.61319261789322
0	3	33.46997171640396
0	4	97.53343534469604
1	0	40.561263263225555
1	2	77.948357462883
1	3	99.97096329927444
1	4	143.354565680027
2	0	51.61319261789322
2	1	77.948357462883
2	3	10.712634682655334
2	4	49.27501130104065
3	0	33.46997171640396
3	1	99.97096329927444
3	2	10.712634682655334
3	4	28.97662663459778
4	0	97.53343534469604
4	1	143.354565680027
4	2	49.27501130104065
4	3	28.97662663459778
